school_id,term_code,term_name,subject,course_number,crn,section_number,title,credits,credits_min,credits_max,credits_raw,instructional_method,campus,capacity,enrolled,waitlist_capacity,waitlist_count,cross_list_group,cross_list_capacity,cross_list_enrolled,meetings,instructors,extraction_failures,source_url,retrieved_at,last_confirmed_at
cocc,202620,Spring 2026 (View Only),MFG,103,20654,01,Welding Technology I,4.0,4.0,4.0,4,In-Person,Redmond Campus,14,12,14,0,,,,MW 0800-0850 Redmond Building 3 305 Lecture ; MW 0900-1150 Redmond Building 3 322 Lab,Rosie Day (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202620&startDatepicker=&endDatepicker=&uniqueSessionId=dg0985b53d045f&pageOffset=0&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:48.7228730+00:00,2026-09-12T17:34:34.0661870+00:00
cocc,202620,Spring 2026 (View Only),MFG,280,20666,01,CWE Manufacturing,,1.0,4.0,1 TO 4,In-Person,Redmond Campus,5,5,5,0,,,,none - Field  Practicum,Matthew Collier (primary) ; Amy Ward,,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202620&startDatepicker=&endDatepicker=&uniqueSessionId=dg0985b53d045f&pageOffset=0&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:48.7228730+00:00,2026-09-12T17:34:34.0661870+00:00
cocc,202620,Spring 2026 (View Only),MTH,095,20783,06,Intermediate Algebra,4.0,4.0,4.0,4,In-Person,Madras Campus,25,10,25,0,,,,TR 1500-1650 Madras Campus 114 Lecture ; T 1515-1715 Madras Campus 114 Final Exam,Monte Cheney (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202620&startDatepicker=&endDatepicker=&uniqueSessionId=dg0985b53d045f&pageOffset=500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:50.5521650+00:00,2026-09-12T17:34:34.0661870+00:00
cocc,202620,Spring 2026 (View Only),MTH,098,20524,02,Math Literacy,4.0,4.0,4.0,4,In-Person,Bend Campus,25,18,25,0,,,,TR 1300-1450 Grandview Hall 0234 Lecture ; T 1300-1500 Grandview Hall 0234 Final Exam,Julie Schmidt (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202620&startDatepicker=&endDatepicker=&uniqueSessionId=dg0985b53d045f&pageOffset=500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:50.5521650+00:00,2026-09-12T17:34:34.0661870+00:00
cocc,202620,Spring 2026 (View Only),MUS,137,20572,01,Class Guitar I,2.0,2.0,2.0,2,In-Person,Bend Campus,15,12,15,0,,,,MW 1500-1550 Pence Hall 0228 Lecture ; M 1515-1715 Pence Hall 0228 Final Exam,Dillon Schneider (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202620&startDatepicker=&endDatepicker=&uniqueSessionId=dg0985b53d045f&pageOffset=500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:50.5521650+00:00,2026-09-12T17:34:34.0661870+00:00
cocc,202620,Spring 2026 (View Only),MUS,183,20576,01,Vocal Jazz Choir,1.0,1.0,1.0,1,In-Person,Bend Campus,20,19,20,0,,,,M 1800-2050 Pence Hall 0228 Major Ensemble Music,James Knox (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202620&startDatepicker=&endDatepicker=&uniqueSessionId=dg0985b53d045f&pageOffset=500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:50.5521650+00:00,2026-09-12T17:34:34.0661870+00:00
cocc,202620,Spring 2026 (View Only),NUR,108,20749,01,Nursing III,11.0,11.0,11.0,11,In-Person,Bend Campus,56,52,0,0,,,,WR 0700-1400 St. Charles Hospital  Clinical ; MT 0800-1100 Health Careers Center 0330 Lecture ; M 0800-1000 Final Exam ; F 1000-1600 St. Charles Hospital  Clinical ; MT 1300-1430 Health Careers Center 0360 Lab,Angela Streeter ; Becki Doden ; Amy Wheary ; Melissia Brinker ; Susan Miller ; Megan Michell ; Melinda Gesuale ; Amanda Brown ; Whitney Martin ; Breah Bollom ; Carmen Ingulli ; Amy Shapen (primary) ; Kimberly Thomas ; Natalia Suits ; Elise Shearer ; Michelle Ostenberg ; Brenna Cole ; Jessica Thurman ; Bri Rowe ; Taryn Abbott,,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202620&startDatepicker=&endDatepicker=&uniqueSessionId=dg0985b53d045f&pageOffset=500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:50.5521650+00:00,2026-09-12T17:34:34.0661870+00:00
cocc,202620,Spring 2026 (View Only),OL,171,20791,01,OL Technical Skills,2.0,2.0,2.0,2,In-Person,Bend Campus,6,5,6,0,,,,F 1000-1630 Mazama 0120 Lecture/Lab,Brad Martin (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202620&startDatepicker=&endDatepicker=&uniqueSessionId=dg0985b53d045f&pageOffset=500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:50.5521650+00:00,2026-09-12T17:34:34.0661870+00:00
cocc,202620,Spring 2026 (View Only),OL,244,20587,01,Psych. of Risk & Adventure,3.0,3.0,3.0,3,In-Person,Bend Campus,28,26,28,0,,,,MW 0800-0920 Mazama 0122 Lecture ; M 0800-1000 Mazama 0122 Final Exam,Tim Peterson (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202620&startDatepicker=&endDatepicker=&uniqueSessionId=dg0985b53d045f&pageOffset=500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:50.5521650+00:00,2026-09-12T17:34:34.0661870+00:00
cocc,202620,Spring 2026 (View Only),PSY,201Z,20614,02,Introduction to Psychology I,4.0,4.0,4.0,4,In-Person,Bend Campus,30,23,30,0,,,,TR 1300-1450 Modoc Hall 0102 Lecture ; T 1300-1500 Modoc Hall 0102 Final Exam,Ari Wixwat (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202620&startDatepicker=&endDatepicker=&uniqueSessionId=dg0985b53d045f&pageOffset=500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:50.5521650+00:00,2026-09-12T17:34:34.0661870+00:00
cocc,202620,Spring 2026 (View Only),PSY,202Z,21040,14,Introduction to Psychology II,4.0,4.0,4.0,4,In-Person,Bend Campus,30,25,30,0,,,,MW 1300-1450 Jefferson Hall 0105 Lecture ; M 1300-1500 Jefferson Hall 0105 Final Exam,Suci Sonnier (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202620&startDatepicker=&endDatepicker=&uniqueSessionId=dg0985b53d045f&pageOffset=500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:50.5521650+00:00,2026-09-12T17:34:34.0661870+00:00
cocc,202620,Spring 2026 (View Only),PSY,215,20622,03,Developmental Psychology,4.0,4.0,4.0,4,In-Person,Madras Campus,30,12,30,0,,,,TR 1500-1650 Madras Campus 115 Lecture ; T 1515-1715 Madras Campus 115 Final Exam,Rebecca Walker-Sands (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202620&startDatepicker=&endDatepicker=&uniqueSessionId=dg0985b53d045f&pageOffset=500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:50.5521650+00:00,2026-09-12T17:34:34.0661870+00:00
cocc,202620,Spring 2026 (View Only),VT,112,20645,02,Adv Small Animal Nursing,4.0,4.0,4.0,4,In-Person,Redmond Campus,8,7,0,0,,,,MW 0830-0950 Redmond Vet Tech 100 Lecture ; F 1015-1215 Redmond Vet Tech 100 Final Exam ; R 1200-1450 Redmond Vet Tech 100 Lab,Cierra Buer ; Beth Palmer (primary) ; Daisy Altamirano,,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202620&startDatepicker=&endDatepicker=&uniqueSessionId=dg0985b53d045f&pageOffset=500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:50.5521650+00:00,2026-09-12T17:34:34.0661870+00:00
cocc,202620,Spring 2026 (View Only),WR,121Z,20491,11,Composition I,4.0,4.0,4.0,4,In-Person,Remote Delivery,10,7,10,0,,,,TR 1500-1650 Meetings scheduled remotely  Lecture,Kelly Jaquiss-Pofahl (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202620&startDatepicker=&endDatepicker=&uniqueSessionId=dg0985b53d045f&pageOffset=500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:50.5521650+00:00,2026-09-12T17:34:34.0661870+00:00
cocc,202620,Spring 2026 (View Only),WR,121Z,21027,25,Composition I,4.0,4.0,4.0,4,In-Person,Redmond Campus,25,3,25,0,,,,TR 1300-1450 Redmond Building 3 306 Lecture ; T 1300-1500 Redmond Building 3 306 Final Exam,Kristin Dorsey (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202620&startDatepicker=&endDatepicker=&uniqueSessionId=dg0985b53d045f&pageOffset=500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:50.5521650+00:00,2026-09-12T17:34:34.0661870+00:00
cocc,202620,Spring 2026 (View Only),WR,227Z,20483,01,Technical Writing,4.0,4.0,4.0,4,Hybrid,Bend Campus,26,17,26,0,,,,T 1000-1150 Ochoco Hall 0142 Lecture ; none - Online  Lecture,Malinda Williams (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202620&startDatepicker=&endDatepicker=&uniqueSessionId=dg0985b53d045f&pageOffset=500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:50.5521650+00:00,2026-09-12T17:34:34.0661870+00:00
cocc,202620,Spring 2026 (View Only),WR,240,20487,01,Creative Writing: Nonfiction,4.0,4.0,4.0,4,In-Person,Prineville Campus,22,3,22,0,,,,MW 1000-1150 Prineville Campus 111 Lecture,Christopher Hazlett (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202620&startDatepicker=&endDatepicker=&uniqueSessionId=dg0985b53d045f&pageOffset=500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:50.5521650+00:00,2026-09-12T17:34:34.0661870+00:00
cocc,202620,Spring 2026 (View Only),WR,299,20489,01,Adv Creative Writing-Publ,,1.0,4.0,1 TO 4,In-Person,Bend Campus,15,6,15,0,,,,MW 1300-1450 Ochoco Hall 0221 Lecture,Eileen Sather (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202620&startDatepicker=&endDatepicker=&uniqueSessionId=dg0985b53d045f&pageOffset=500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:50.5521650+00:00,2026-09-12T17:34:34.0661870+00:00
cocc,202630,Summer 2026 (View Only),AV,250,30061,01,CFI - Airplane,5.0,5.0,5.0,5,In-Person,Bend Campus,32,5,32,0,04,32,7,TR 1530-1750 Cascades Hall 0117 Lecture,Kamilla Farkas (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202630&startDatepicker=&endDatepicker=&uniqueSessionId=dg7bf8e606d89f&pageOffset=0&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:38.8858020+00:00,2026-09-12T17:34:22.6256870+00:00
cocc,202630,Summer 2026 (View Only),BA,218,30243,02,Personal Finance,4.0,4.0,4.0,4,Online,Online,28,19,28,0,,,,none - Online  Lecture,Jennifer Gould (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202630&startDatepicker=&endDatepicker=&uniqueSessionId=dg7bf8e606d89f&pageOffset=0&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:38.8858020+00:00,2026-09-12T17:34:22.6256870+00:00
cocc,202630,Summer 2026 (View Only),BI,231,30197,01,Human Anatomy and Physiology I,4.0,4.0,4.0,4,Online,Online,24,23,24,0,,,,none - Online  Lecture ; none - Online  Lab,Kiara Cordes (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202630&startDatepicker=&endDatepicker=&uniqueSessionId=dg7bf8e606d89f&pageOffset=0&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:38.8858020+00:00,2026-09-12T17:34:22.6256870+00:00
cocc,202630,Summer 2026 (View Only),COMM,218Z,30024,01,Interpersonal Communication,4.0,4.0,4.0,4,Online,Online,20,19,20,0,,,,none - Online  Lecture,Anne Zmyslinski-Seelig (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202630&startDatepicker=&endDatepicker=&uniqueSessionId=dg7bf8e606d89f&pageOffset=0&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:38.8858020+00:00,2026-09-12T17:34:22.6256870+00:00
cocc,202630,Summer 2026 (View Only),ED,269,30220,01,Overview of Special Ed,3.0,3.0,3.0,3,In-Person,Bend Campus,20,17,20,0,,,,T 1800-1950 Modoc Hall 0220 Lecture ; none - Field  Practicum,Luis Navez (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202630&startDatepicker=&endDatepicker=&uniqueSessionId=dg7bf8e606d89f&pageOffset=0&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:38.8858020+00:00,2026-09-12T17:34:22.6256870+00:00
cocc,202630,Summer 2026 (View Only),HHP,242,30158,01,Stress Management,3.0,3.0,3.0,3,Online,Online,24,21,24,0,,,,none - Online  Lecture,Daniel Montoya (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202630&startDatepicker=&endDatepicker=&uniqueSessionId=dg7bf8e606d89f&pageOffset=0&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:38.8858020+00:00,2026-09-12T17:34:22.6256870+00:00
cocc,202630,Summer 2026 (View Only),HHP,252,30170,02,First Aid & BLS Provider CPR,3.0,3.0,3.0,3,Hybrid,Bend Campus,12,11,12,0,,,,FS 0800-1550 Mazama 0207 Lecture ; none - Online  Lecture,Ryan Ballinger (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202630&startDatepicker=&endDatepicker=&uniqueSessionId=dg7bf8e606d89f&pageOffset=0&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:38.8858020+00:00,2026-09-12T17:34:22.6256870+00:00
cocc,202630,Summer 2026 (View Only),HHPA,151,30166,01,Pickleball II,1.0,1.0,1.0,1,In-Person,Bend Campus,10,6,10,0,,,,TR 1000-1120 Mazama CTS Activity,Graham Ketner (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202630&startDatepicker=&endDatepicker=&uniqueSessionId=dg7bf8e606d89f&pageOffset=0&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:38.8858020+00:00,2026-09-12T17:34:22.6256870+00:00
cocc,202630,Summer 2026 (View Only),MUS,203,30137,01,Intro to Music: World Music,3.0,3.0,3.0,3,Online,Online,30,13,30,0,,,,none - Online  Lecture,Travis Allen (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202630&startDatepicker=&endDatepicker=&uniqueSessionId=dg7bf8e606d89f&pageOffset=0&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:38.8858020+00:00,2026-09-12T17:34:22.6256870+00:00
cocc,202640,Fall 2026,ANTH,102,40511,01,Archaeology,4.0,4.0,4.0,4,In-Person,Bend Campus,24,24,24,1,,,,TR 1300-1450 Ochoco Hall 0140 Lecture,Michel Waller (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202640&startDatepicker=&endDatepicker=&uniqueSessionId=dgd811bb7abd56&pageOffset=0&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:31.3138800+00:00,2026-09-12T17:34:16.6099470+00:00
cocc,202640,Fall 2026,ANTH,103,40522,02,Cultural Anthropology,4.0,4.0,4.0,4,Online,Online,30,30,30,3,,,,none - Online  Lecture,Amy Harper (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202640&startDatepicker=&endDatepicker=&uniqueSessionId=dgd811bb7abd56&pageOffset=0&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:31.3138800+00:00,2026-09-12T17:34:16.6099470+00:00
cocc,202640,Fall 2026,ART,131,40101,01,Beginning Drawing,4.0,4.0,4.0,4,In-Person,Bend Campus,15,15,15,1,,,,MW 1500-1720 Pence Hall 0105 Combination Lecture/Lab,Julie Anderson (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202640&startDatepicker=&endDatepicker=&uniqueSessionId=dgd811bb7abd56&pageOffset=0&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:31.3138800+00:00,2026-09-12T17:34:16.6099470+00:00
cocc,202640,Fall 2026,AUT,202,40698,04,Manual Drive Trains I,3.0,3.0,3.0,3,Hybrid,Bend Campus,45,25,45,0,,,,MTWR 0745-1335 Ponderosa Hall 0107 Lab ; none - Online  Lab,Chuck Arnold (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202640&startDatepicker=&endDatepicker=&uniqueSessionId=dgd811bb7abd56&pageOffset=0&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:31.3138800+00:00,2026-09-12T17:34:16.6099470+00:00
cocc,202640,Fall 2026,AUT,270,40683,01,Auto Controller Systems I,4.0,4.0,4.0,4,In-Person,Redmond Campus,18,5,18,0,,,,TR 0745-1135 Redmond Technology Ed Center 116 Combination Lecture/Lab,Jim Siekkinen (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202640&startDatepicker=&endDatepicker=&uniqueSessionId=dgd811bb7abd56&pageOffset=0&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:31.3138800+00:00,2026-09-12T17:34:16.6099470+00:00
cocc,202640,Fall 2026,AV,104,40133,01,Intro to Airplane Systems,4.0,4.0,4.0,4,In-Person,Bend Campus,32,11,32,0,,,,TR 1800-1950 Cascades Hall 0117 Lecture,Syd Hendricks (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202640&startDatepicker=&endDatepicker=&uniqueSessionId=dgd811bb7abd56&pageOffset=0&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:31.3138800+00:00,2026-09-12T17:34:16.6099470+00:00
cocc,202640,Fall 2026,BA,261,40211,01,Consumer Behavior,4.0,4.0,4.0,4,Online,Online,28,17,28,0,,,,none - Online  Lecture,Darien Estes (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202640&startDatepicker=&endDatepicker=&uniqueSessionId=dgd811bb7abd56&pageOffset=0&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:31.3138800+00:00,2026-09-12T17:34:16.6099470+00:00
cocc,202640,Fall 2026,BH,293,40221,01,Practicum in Human Service III,4.0,4.0,4.0,4,In-Person,Bend Campus,12,4,12,0,05,12,12,M 1300-1450 Modoc Hall 0101 Lecture ; M 1300-1450 Modoc Hall 0101 Lecture ; M 1300-1450 Modoc Hall 0101 Lecture ; M 1300-1450 Modoc Hall 0101 Lecture ; M 1300-1450 Modoc Hall 0101 Lecture ; none - Field  Practicum,Sean Roberts (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202640&startDatepicker=&endDatepicker=&uniqueSessionId=dgd811bb7abd56&pageOffset=0&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:31.3138800+00:00,2026-09-12T17:34:16.6099470+00:00
cocc,202640,Fall 2026,BI,102,40233,01,General Biology: Evolution,4.0,4.0,4.0,4,Hybrid,Bend Campus,24,12,24,0,,,,R 1300-1550 Middleton Science Center 0160 Lab ; none - Online  Lecture,Merideth Humphries (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202640&startDatepicker=&endDatepicker=&uniqueSessionId=dgd811bb7abd56&pageOffset=0&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:31.3138800+00:00,2026-09-12T17:34:16.6099470+00:00
cocc,202640,Fall 2026,BI,223Z,40224,01,Principles of Bio: Eco & Evol,5.0,5.0,5.0,5,In-Person,Bend Campus,24,24,24,4,,,,MW 1000-1150 Middleton Science Center 0170 Lecture ; T 1000-1250 Middleton Science Center 0170 Lab,Steven Foldi (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202640&startDatepicker=&endDatepicker=&uniqueSessionId=dgd811bb7abd56&pageOffset=0&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:31.3138800+00:00,2026-09-12T17:34:16.6099470+00:00
cocc,202640,Fall 2026,BI,232Z,40265,03,Human Anatomy & Physiology II,4.0,4.0,4.0,4,Online,Online,24,24,24,7,,,,none - Online  Lab ; none - Online  Lecture,Jess Miller (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202640&startDatepicker=&endDatepicker=&uniqueSessionId=dgd811bb7abd56&pageOffset=0&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:31.3138800+00:00,2026-09-12T17:34:16.6099470+00:00
cocc,202640,Fall 2026,CIS,140,40897,02,A+ Essentials I,4.0,4.0,4.0,4,Online,Online,28,8,28,0,,,,none - Online  Combination Lecture/Lab,Tim Olson (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202640&startDatepicker=&endDatepicker=&uniqueSessionId=dgd811bb7abd56&pageOffset=0&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:31.3138800+00:00,2026-09-12T17:34:16.6099470+00:00
cocc,202640,Fall 2026,CJ,100,40558,05,Intro to Criminal Justice,3.0,3.0,3.0,3,Hybrid,Redmond Campus,25,7,25,0,,,,W 1500-1620 Redmond Building 3 312 Lecture ; none - Online  Lecture,Steve Campbell (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202640&startDatepicker=&endDatepicker=&uniqueSessionId=dgd811bb7abd56&pageOffset=0&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:31.3138800+00:00,2026-09-12T17:34:16.6099470+00:00
